Symbol;Year;stockPrice;Sector;numberOfShares;cashAndCashEquivalents;shortTermInvestments;netReceivables;inventory;otherCurrentAssets;propertyPlantEquipmentNet;goodwill;intangibleAssets;longTermInvestments;otherNonCurrentAssets;accountPayables;shortTermDebt;longTermDebt;deferredRevenueNonCurrent;taxPayables;deferredRevenue;otherCurrentLiabilities;deferredTaxLiabilitiesNonCurrent;otherLiabilities;capitalLeaseObligations;preferredStock;commonStock;accumulatedOtherComprehensiveIncomeLoss;othertotalStockholdersEquity;revenue;costOfRevenue;researchAndDevelopmentExpenses;generalAndAdministrativeExpenses;sellingAndMarketingExpenses;sellingGeneralAndAdministrativeExpenses;operatingExpenses;costAndExpenses;interestIncome;depreciationAndAmortization;operatingIncome;operatingIncomeRatio;ebitdaratio;incomeBeforeTaxRatio;netIncomeRatio;epsdiluted;Column1
BBY;2016;27,93;6;346500000;1976000000;1305000000;1162000000;5051000000;392000000;2346000000;425000000;18000000;0;844000000;4450000000;395000000;1339000000;0;128000000;766000000;1314000000;0;0;0;0;32000000;271000000;-55000000;39528000000;30337000000;0;0;0;7618000000;7618000000;37955000000;0;80000000;657000000;1375000000;0,034785469;0,054062943;0,033141065;0,022692775;2,56
BBY;2015;35,2;6;349500000;2432000000;1456000000;1280000000;5174000000;1387000000;2295000000;425000000;57000000;0;750000000;5030000000;41000000;1580000000;0;230000000;737000000;1969000000;0;0;0;0;35000000;382000000;437000000;40339000000;31292000000;0;0;0;7592000000;7592000000;38884000000;0;90000000;656000000;1450000000;0,035945363;0,0525546;0,034383599;0,030565954;3,49
BBY;2014;23,54;6;342100000;2678000000;223000000;1308000000;5376000000;900000000;2598000000;425000000;101000000;43000000;361000000;5122000000;45000000;1612000000;0;147000000;805000000;1464000000;0;0;0;0;35000000;492000000;300000000;42410000000;32720000000;0;0;0;8391000000;8391000000;41111000000;0;100000000;716000000;1140000000;0,026880453;0,041169535;0,025630747;0,012544211;1,53
BBY;2012;24,31;6;366300000;1199000000;0;2288000000;5731000000;1079000000;3471000000;1335000000;359000000;140000000;403000000;5364000000;523000000;1685000000;0;288000000;0;2968000000;0;0;0;0;34000000;90000000;0;50705000000;38132000000;0;0;0;10242000000;10242000000;48374000000;0;134000000;945000000;1085000000;0,021398284;0,01098511;0,020569964;-0,024277685;-3,36
BIO;2018;232,22;2;29836000;431526000;413270000;392443000;583815000;202424000;508690000;219800000;133100000;2655709000;70291000;122450000;493000;438937000;0;56188000;26936000;244728000;553239000;0;0;0;3000;-46958000;345213000;2289415000;1066264000;199196000;834783000;0;834783000;1033979000;2100243000;26600000;23962000;138100000;-103341000;-0,045138605;0,294713278;0,223925763;0,159697565;11,94
BIO;2017;238,67;2;29655000;383824000;371154000;464847000;594804000;162020000;493496000;506100000;174100000;1027736000;94931000;135182000;420000;434581000;0;39941000;28233000;298920000;222209000;0;0;0;3000;738794000;361014000;2160153000;972754000;250301000;808942000;0;808942000;1059243000;2031997000;19100000;21914000;148700000;116650000;0,054000805;0,124259254;0,045276885;0,056592751;3,82
BIO;2016;182,28;2;29440000;456264000;383176000;372348000;524961000;107775000;488614000;477100000;161600000;830790000;47852000;296473000;334000;434186000;0;28124000;31003000;115388000;222919000;0;0;0;3000;417766000;332810000;2068172000;930085000;205864000;816724000;0;816724000;1022588000;1952673000;14700000;21942000;142900000;53194000;0,025720298;0,099799243;0,02009504;0,013598966;0,95
BIO;2015;138,66;2;29186000;457549000;328718000;391485000;490224000;109620000;437690000;495900000;214000000;719840000;66442000;122391000;298000;435707000;0;29339000;29683000;259640000;233475000;0;0;0;3000;382138000;300307000;2019441000;897771000;192972000;761990000;0;761990000;954962000;1852733000;10100000;21692000;131800000;166708000;0,082551558;0,148228643;0,072221471;0,056002131;3,85
BIO;2014;120,56;2;28876000;413251000;284384000;377640000;470997000;170095000;428836000;500400000;254200000;389309000;52097000;128608000;265000;435710000;0;35165000;26716000;256007000;154917000;0;0;0;3000;218945000;271245000;2175044000;996527000;220333000;808200000;0;808200000;1028533000;2025060000;13500000;22131000;149900000;149984000;0,068956766;0,139577866;0,060484753;0,04084745;3,05
BIO;2013;123,61;2;28586000;331551000;277369000;422660000;501291000;214985000;429355000;517800000;266200000;377870000;49709000;148510000;1786000;435615000;0;33555000;26390000;277231000;162110000;0;0;0;3000;340717000;239885000;2132694000;954216000;210952000;798070000;0;798070000;1009022000;1963238000;13400000;61271000;147200000;169456000;0,079456312;0,15043649;0,052696261;0,036474994;2,69
BIO;2012;105,05;2;28290000;463388000;457685000;398739000;448370000;161750000;416938000;495400000;260900000;294000000;24049000;130867000;1750000;732414000;0;32299000;26288000;278716000;115054000;0;0;0;3000;274901000;212143000;2069235000;915097000;214040000;682898000;0;682898000;896938000;1812035000;11400000;51112000;130400000;257200000;0,124297144;0,19542198;0,107735951;0,079149058;5,91
TECH;2018;36,9875;2;149904000;121990000;59764000;120296000;85648000;10668000;145348000;597890000;446332000;2660000;2606000;18452000;0;339000000;0;8878000;7067000;45113000;86293000;0;0;0;376000;-44814000;246568000;642993000;210850000;55329000;240636000;0;240636000;297768000;508618000;409000;10188000;64463000;136178000;0,211787687;0,311983179;0,195883937;0,196191871;0,828734726
TECH;2017;29,375;2;149252000;91612000;66102000;116830000;60151000;13330000;135124000;579026000;452042000;40385000;3617000;16856000;6132000;343771000;0;2478000;5968000;104088000;120596000;0;0;0;374000;-48935000;199161000;563003000;188462000;53514000;153326000;0;153326000;229986000;418448000;304000;7361000;60036000;120584000;0,214180031;0,318573791;0,198863949;0,135143152;0,50724
TECH;2016;28,1925;2;148776000;64237000;31598000;93393000;57102000;7561000;132362000;430882000;310524000;0;1922000;20653000;3759000;91500000;0;1779000;4717000;23239000;62837000;0;0;0;372000;-70405000;178760000;499023000;162364000;45187000;140879000;0;140879000;186066000;348430000;249000;1748000;42764000;150593000;0,30177567;0,384737778;0,295539484;0,209361092;0,699753523
TECH;2015;24,6175;2;148384000;54532000;56389000;70034000;49577000;17751000;129749000;390638000;292839000;0;1851000;13443000;4024000;73000000;0;1972000;3380000;16949000;61429000;0;0;0;371000;-30593000;163306000;452246000;144969000;40853000;119401000;0;119401000;160254000;305223000;634000;1544000;37226000;147023000;0,325095192;0,426608527;0,340880848;0,238222118;0,723422685
TECH;2014;23,1425;2;147560000;318568000;44786000;55001000;38847000;12211000;117120000;151473000;108776000;14021000;1688000;9652000;5949000;6997000;0;496000;0;10294000;33838000;0;0;0;370000;-5388000;147004000;357763000;106352000;30945000;60716000;0;60716000;93601000;199953000;2684000;0;19175000;159750000;0,446524655;0,504711219;0,451114285;0,310115915;0,749547358
TECH;2013;17,4225;2;147344000;163786000;169151000;40175000;34877000;1527000;108756000;84336000;40552000;132907000;2031000;6236000;0;0;0;2276000;0;23572000;8473000;0;0;0;368000;14553000;134895000;310575000;79465000;29257000;43384000;0;43384000;74833000;154298000;2646000;0;12321000;158469000;0,510243902;0,556976576;0,517304999;0,362427755;0,762608401
TECH;2012;18,55;2;147756000;116675000;152311000;37741000;38277000;1503000;93788000;85682000;46476000;145022000;1849000;6291000;0;0;0;3251000;0;26208000;9132000;0;0;0;368000;21775000;131851000;314560000;78756000;27912000;41683000;0;41683000;71722000;150478000;2639000;0;12467000;166209000;0,528385682;0,555258138;0,515625;0,357105163;0,758870183
BIIB;2018;300,92;2;204900000;1224600000;2313400000;2485400000;929900000;687600000;3601200000;5706400000;3120000000;3066500000;0;370500000;0;5936500000;0;63500000;0;2861200000;1636200000;0;0;0;100000;-240400000;-2977100000;13452900000;1816300000;2597200000;0;0;2106300000;5635800000;7452100000;112500000;200600000;1016600000;5888600000;0,437719748;0,525797412;0,438537416;0,329349062;21,58
BIIB;2017;318,57;2;212600000;1573800000;2115200000;2319600000;902700000;962000000;3182400000;4632500000;3879600000;4084800000;0;395500000;3200000;5935000000;0;68200000;0;2901300000;122600000;0;0;0;100000;-318400000;-2879300000;12273900000;1630000000;2253600000;0;0;1935500000;5116100000;6746100000;78500000;250800000;1081000000;5344200000;0,435411727;0,515695908;0,417862293;0,206869862;11,92
BIIB;2016;283,58;2;218400000;2326500000;2568600000;1742200000;1001600000;1093300000;2501800000;3669300000;3808300000;4165200000;0;279800000;4700000;6512700000;0;231900000;0;2903500000;93100000;0;0;0;100000;-319900000;-2611700000;11448800000;1478700000;1973300000;0;0;1947900000;4317000000;5795700000;63400000;260000000;682700000;5150400000;0,449863741;0,513835511;0,430874852;0,323422542;16,93
BIIB;2015;306,35;2;230700000;1308000000;2120500000;1541500000;893400000;836900000;2187600000;2663800000;4085100000;3868000000;0;267400000;4800000;6521500000;0;208700000;55700000;2041100000;124900000;0;0;0;100000;-224000000;-2611700000;10763800000;1240400000;2012800000;0;0;2113100000;4508500000;5748900000;22100000;95500000;600400000;4891000000;0,45439343;0,50209963;0,442901206;0,329530463;15,34
BIIB;2014;339,45;2;236359000;1204924000;640460000;1575805000;804022000;447462000;1765700000;1760249000;4028500000;2089447000;0;229178000;3136000;582100000;0;168058000;120900000;1698400000;50656000;0;0;0;129000;-59488000;1584450000;9703324000;1171036000;1893422000;0;0;2232342000;4615525000;5786561000;12200000;29500000;688150000;3972414000;0,409386928;0,478431515;0,406730003;0,302451407;12,37
BIIB;2013;279,572;2;236919000;602562000;620167000;1077068000;659003000;226134000;1750700000;1232916000;4474700000;1220122000;0;219913000;3500000;592400000;0;179685000;172700000;1182500000;232554000;0;0;0;128000;-27745000;2298724000;6932199000;857726000;1444053000;0;0;1712051000;3584409000;4442135000;8200000;31900000;531740000;2515509000;0,362873166;0,436657257;0,357834361;0,268650828;7,81
BIIB;2012;146,37;2;237938000;570721000;1134989000;955243000;447373000;136011000;1742226000;1201296000;1631500000;2310712000;0;203999000;453400000;687400000;0;20066000;148000000;831900000;217272000;0;0;0;127000;-55305000;2529907000;5516461000;545494000;1334919000;0;0;1277465000;3132483000;3677977000;29500000;36500000;365648000;1855849000;0,336420216;0,40836598;0,336285347;0,250166366;5,76
BLK;2018;392,82;8;160301116;6488000000;0;2657000000;0;0;643000000;13526000000;17839000000;1796000000;1,16624E+11;1292000000;0;5063000000;0;0;0;0;3571000000;0;0;0;2000000;-691000000;13781000000;14198000000;6993000000;0;1196000000;361000000;1557000000;1607000000;8600000000;104000000;184000000;220000000;5457000000;0,384349908;0,407451754;0,378785744;0,30321172;26,58
BLK;2017;513,71;8;162148003;7038000000;0;2699000000;0;0;592000000;13220000000;17389000000;1981000000;1,77298E+11;1161000000;0;5014000000;0;0;0;0;3538000000;0;0;0;2000000;-432000000;15289000000;12491000000;5668000000;0;1129000000;333000000;1462000000;1551000000;7219000000;49000000;205000000;240000000;5272000000;0,422063886;0,455127692;0,422464174;0,397886478;30,12
BLK;2016;380,54;8;164425858;6175000000;0;2350000000;0;0;559000000;13118000000;17363000000;1595000000;1,79017E+11;1094000000;0;4915000000;0;0;0;0;4840000000;0;0;0;2000000;-716000000;16152000000;11155000000;5109000000;0;976000000;325000000;1301000000;1400000000;6509000000;40000000;205000000;229000000;4570000000;0,409681757;0,43890632;0,399820708;0,284356791;19,04
BLK;2015;340,52;8;166390009;6231000000;0;2237000000;0;0;581000000;13123000000;17372000000;1578000000;1,84139E+11;1068000000;0;4930000000;0;0;0;0;4851000000;0;0;0;2000000;-448000000;16916000000;11401000000;5229000000;0;1015000000;365000000;1380000000;1508000000;6737000000;26000000;204000000;247000000;4664000000;0,409086922;0,442592755;0,403648803;0,293395316;19,79
BLK;2014;357,56;8;168225154;6001000000;0;2120000000;0;0;467000000;12961000000;17344000000;1921000000;1,98994E+11;1035000000;0;8327000000;0;0;0;0;4989000000;0;0;0;2000000;-273000000;17492000000;11081000000;4997000000;0;990000000;413000000;1403000000;1560000000;6557000000;29000000;232000000;278000000;4474000000;0,403754174;0,445356917;0,396624853;0,29726559;19,25
BLK;2013;316,47;8;170185870;4551000000;0;2247000000;0;0;525000000;12980000000;17501000000;2151000000;1,79918E+11;1084000000;0;7308000000;0;0;0;0;5085000000;0;0;0;2000000;-35000000;18263000000;10180000000;4622000000;0;1540000000;0;1540000000;1701000000;6323000000;22000000;211000000;291000000;3857000000;0,378880157;0,437721022;0,390275049;0,288015717;16,87
BLK;2012;206,71;8;174961018;4903000000;0;2327000000;0;0;557000000;12910000000;17402000000;1750000000;1,60602E+11;1055000000;100000000;8089000000;0;0;0;14000000;5293000000;0;0;0;2000000;-59000000;18987000000;9337000000;4297000000;0;1359000000;0;1359000000;1516000000;5813000000;36000000;215000000;295000000;3524000000;0,377423155;0,428188926;0,371639713;0,263253722;13,79
BK;2018;47,07;8;1034281000;88000000000;58876000000;6745000000;0;0;1832000000;17350000000;4872000000;1,2809E+11;0;19731000000;1939000000;32390000000;0;5669000000;0;0;0;3,22005E+11;0;3542000000;14000000;-3171000000;11601000000;15986000000;0;0;6145000000;0;6145000000;0;0;6432000000;2821000000;1339000000;0;0;0,585762542;0,324784186;0,266858501;3,72
BK;2017;53,86;8;1034281000;1,08871E+11;53669000000;8024000000;0;0;1634000000;17564000000;4910000000;1,2782E+11;0;20184000000;3075000000;31007000000;0;6225000000;0;0;0;3,30012E+11;0;3542000000;14000000;-2357000000;14417000000;15124000000;0;0;5972000000;0;5972000000;0;0;4382000000;1074000000;1474000000;0;0;0,471700608;0,304813541;0,270431103;3,72
BK;2016;47,38;8;1066286000;77949000000;46193000000;7512000000;0;0;1303000000;17316000000;5049000000;1,21513E+11;0;20987000000;754000000;25217000000;0;5867000000;0;0;0;2,93889E+11;0;3542000000;13000000;-3765000000;16400000000;14832000000;0;0;5733000000;0;5733000000;0;0;3575000000;437000000;1502000000;0;0;0,449231392;0,318567961;0,239145092;3,15
BK;2015;41,22;8;1104719000;1,34886E+11;75867000000;7493000000;0;0;1379000000;17618000000;5197000000;1,27308E+11;0;21900000000;523000000;22070000000;0;5986000000;0;0;0;3,54805E+11;0;2552000000;13000000;-2600000000;18098000000;14813000000;0;0;5837000000;0;5837000000;0;0;3326000000;300000000;1457000000;0;0;0,400189023;0,285897522;0,213191116;2,71
BK;2014;40,57;8;1129897000;1,23147E+11;98330000000;9086000000;0;0;1394000000;17869000000;5459000000;1,36253E+11;0;21181000000;0;21050000000;0;6903000000;0;0;0;3,466E+11;0;1562000000;13000000;-1634000000;19817000000;14428000000;0;0;5845000000;0;5845000000;0;0;3234000000;354000000;1292000000;0;0;0,355212088;0,246950374;0,177917937;2,67
BK;2013;34,94;8;1150689000;1,46119E+11;79309000000;9021000000;0;0;1655000000;18073000000;5703000000;1,22218E+11;0;15707000000;96000000;20527000000;0;6985000000;0;0;0;3,35776E+11;0;1562000000;13000000;-892000000;20862000000;14521000000;0;0;6019000000;0;6019000000;0;0;3352000000;343000000;1389000000;0;0;0,369327181;0,255629778;0,145375663;1,74
BK;2012;25,7;8;1163490341;1,38747E+11;92619000000;10301000000;0;0;1659000000;18075000000;5926000000;1,20045E+11;0;16095000000;338000000;19910000000;0;7316000000;0;0;0;3,21548E+11;0;1068000000;13000000;-643000000;21371000000;14134000000;0;0;5761000000;0;5761000000;0;0;3507000000;534000000;1246000000;0;0;0,354039904;0,233621056;0,172987123;2,085965
BA;2018;322,5;1;579501385;7637000000;927000000;14364000000;62567000000;2335000000;12645000000;7840000000;3429000000;1087000000;4244000000;12916000000;3190000000;10558000000;0;485000000;50676000000;14323000000;1736000000;0;156000000;0;5061000000;-15083000000;-45580000000;1,01127E+11;81490000000;3269000000;4567000000;0;4567000000;7836000000;89326000000;0;475000000;2114000000;11987000000;0,11853412;0,140348275;0,114746804;0,103434295;17,85
BA;2017;294,91;1;602720588;8813000000;1179000000;10825000000;44344000000;0;12672000000;5559000000;2573000000;1260000000;4767000000;12202000000;1335000000;9696000000;0;380000000;27440000000;14912000000;1839000000;0;138000000;0;5061000000;-13376000000;-36650000000;93392000000;76066000000;3179000000;4094000000;0;4094000000;7273000000;83339000000;0;360000000;2069000000;10278000000;0,110052253;0,133587459;0,107578808;0,08776983;13,43
BA;2016;155,68;1;635714286;8801000000;1228000000;9260000000;43199000000;0;12807000000;5324000000;2540000000;1317000000;5189000000;11190000000;384000000;9487000000;0;89000000;23869000000;14602000000;1338000000;0;138000000;0;5061000000;-13623000000;-31335000000;94571000000;80790000000;4627000000;3616000000;0;3616000000;8243000000;89033000000;0;306000000;1910000000;5834000000;0,061689101;0,08230853;0,0588764;0,051760053;7,61
BA;2015;144,59;1;688297872;11302000000;750000000;8925000000;47257000000;0;12076000000;5126000000;2657000000;1284000000;4766000000;10800000000;1234000000;8633000000;0;262000000;24364000000;13752000000;2392000000;0;150000000;0;5061000000;-12748000000;-24734000000;96114000000;82088000000;3331000000;3525000000;0;3525000000;6856000000;88944000000;0;275000000;1833000000;7443000000;0,077439291;0,096375138;0,074442849;0,053852717;7,44
BA;2014;129,98;1;729049531;11733000000;1359000000;7919000000;46756000000;18000000;11007000000;5119000000;2869000000;1154000000;4688000000;10667000000;929000000;8044000000;0;0;23175000000;21946000000;0;0;161000000;0;5061000000;-13903000000;-18673000000;90762000000;76752000000;3047000000;3767000000;0;3767000000;6814000000;83566000000;0;333000000;1906000000;7473000000;0,08233622;0,103303144;0,07863423;0,060003085;7,38
BA;2013;136,49;1;760364842;9088000000;6170000000;6890000000;42912000000;14000000;10224000000;5043000000;3052000000;1204000000;5127000000;9498000000;1563000000;7989000000;0;0;20027000000;20398000000;0;0;151000000;0;5061000000;-9894000000;-13256000000;86623000000;73268000000;3071000000;3956000000;0;3956000000;7027000000;80295000000;0;386000000;1844000000;6562000000;0,075753553;0,097676137;0,071943941;0,052930515;5,96
BA;2012;75,36;1;757281553;10341000000;3217000000;5972000000;37751000000;28000000;9660000000;5035000000;3111000000;1180000000;5848000000;9394000000;1436000000;8890000000;0;0;16672000000;17480000000;0;0;179000000;0;5061000000;-17416000000;-11815000000;81698000000;68644000000;3298000000;3717000000;0;3717000000;7015000000;75659000000;0;463000000;1811000000;6311000000;0,077247913;0,10013709;0,072339592;0,047736787;5,11
BKNG;2018;1722,42;6;47446000;2624000000;3660000000;1523000000;0;600000000;656000000;2910000000;2125000000;8408000000;181000000;1134000000;0;8649000000;0;0;1022000000;1399000000;370000000;0;0;0;0;-316000000;-9266000000;14527000000;0;233000000;2974000000;5786000000;8760000000;9186000000;9186000000;187000000;269000000;426000000;5341000000;0,367660219;0,380670476;0,332828526;0,275211675;83,26
BKNG;2017;1737,73999;6;48994000;2541604000;4859873000;1217801000;0;415527000;480081000;2737671000;2176823000;10421600000;600283000;667523000;710910000;8809788000;0;0;980455000;1138980000;481139000;0;0;0;487000;236982000;-2912777000;12681082000;250537000;189344000;2434466000;5095313000;7529779000;7892553000;8143090000;157194000;253976000;362774000;4537992000;0,357855268;0,395476664;0,346841224;0,184587167;46,86
